season,tm_code,tm,minutes,poss,poss_per_40,tm_off_eff,tm_def_eff,tm_net_eff,tm_efg_pct,tm_to_pct,tm_orb_pct,tm_ftm_rate,opp_efg_pct,opp_to_pct,tm_drb_pct,opp_ftm_rate
2018,62,Binghamton,1280,2161.9000000000005,67.559375000000017,97.183033442804913,106.0178546648781,-8.8348212220731739,50.529838259899606,18.502243397011885,21.872187218721873,0.1611823759063023,51.378772112382933,17.299597576206111,68.706896551724142,0.16493236212278875
2018,66,Boise St.,1250,2083.0125000000003,66.6564,107.00847930581307,102.20773999195876,4.8007393138543328,53.87096774193548,16.994617171044339,24.024640657084191,0.22991202346041056,51.651651651651655,18.530853751477725,75.983436853002075,0.24564564564564564
2018,67,Boston College,1220,2089.6125,68.511885245901652,101.74135156637894,104.13413970293534,-2.392788136556419,48.7707261292167,17.706632210517498,28.251121076233183,0.24013722126929674,48.319783197831981,16.7016611931638,68.908296943231434,0.21300813008130082
2018,68,Boston U.,1325,2253.1625000000004,68.02000000000001,105.85122022934431,105.93998435532276,-0.088764125978485778,53.692147685907429,18.817994707438984,28.862164662349677,0.16640665626625065,53.926414058209772,18.28540995156807,75.048169556840065,0.23228995057660626
2018,71,Bowling Green,1250,2267.4875,72.5596,106.9465653063137,99.493381992182975,7.4531833141307278,50.462962962962962,16.670433684860445,31.495405179615705,0.2381687242798354,49.441786283891545,17.861178948064762,75.355054302422715,0.21052631578947367
2018,72,Bradley,1365,2253.3500000000004,66.032234432234446,100.4726296403133,98.031819291277415,2.4408103490358797,49.69813391877058,19.127077462444802,27.738515901060069,0.2486278814489572,47.687704026115341,18.860807242549978,73.4536082474227,0.24809575625680086
2018,77,BYU,1295,2326.4125,71.85830115830116,108.62218114801223,104.71057905680958,3.9116020912026568,52.768903088391909,15.259546619526848,23.766816143497756,0.29020234291799785,50.679916317991633,17.623701729594387,73.030821917808225,0.2604602510460251
2018,80,Brown,1210,2189.175,72.369421487603319,100.90559228933273,93.414185709228363,7.4914065801043765,50.991253644314874,19.505064693320541,24.737344794651385,0.26822157434402333,47.59206798866856,21.240878413100823,73.836698858647935,0.20679886685552407
2018,81,Bryant,1200,2078.725,69.290833333333325,100.44618696556785,111.31823593789463,-10.872048972326787,49.018441403926232,18.52096838206112,26.610644257703083,0.26174895895300415,54.870892018779337,18.665287616207053,69.795918367346943,0.26056338028169013
2018,83,Bucknell,1285,2289.4249999999993,71.266147859922157,107.18848619194779,101.51020452733768,5.6782816646101111,52.963160704751729,17.296919532196956,25.919117647058826,0.25093432995194875,48.687596500257335,16.554375006824863,72.478632478632477,0.22233659289758106
2018,86,Buffalo,1245,2325.4499999999994,74.71325301204817,113.26839966458108,94.519340342729379,18.749059321851689,53.63457760314342,16.082908684340669,32.242225859247135,0.22102161100196463,47.778372591006423,21.286202670450884,73.080168776371309,0.22109207708779444
2018,87,Butler,1250,2099.8875000000003,67.196400000000011,106.72000285729591,103.67222053562392,3.0477823216719937,52.001096491228068,16.143721985106342,26.172607879924954,0.18859649122807018,52.232142857142861,19.286747504330588,72.437810945273625,0.25119047619047619
2018,90,Cal Poly,1185,1976.7875000000001,66.7270042194093,97.633154802931514,110.4316978936785,-12.79854309074698,47.725947521865891,16.896100364859652,26.373626373626376,0.17084548104956268,52.184320766008376,15.884357828041709,69.3239152371342,0.26271693596648715
2018,94,CSU Bakersfield,1215,2041.7874999999997,67.219341563786,104.8591001757039,103.92854300459771,0.9305571711062,48.501362397820166,19.051933661069043,38.358608385370211,0.19673024523160762,51.28289473684211,20.668164537200862,71.1318795430945,0.37039473684210528
2018,96,Fresno St.,1205,2099.65,69.697925311203321,110.11359036029813,96.5398995070607,13.573690853237444,54.71967963386728,18.145881456433212,27.766990291262132,0.22826086956521738,47.9976090854752,19.57469101993189,74.3421052631579,0.25164375373580394
2018,97,Cal St. Fullerton,1220,2159.0375,70.788114754098359,100.78565101347243,98.516121188260968,2.2695298252114657,50.703399765533405,18.526774083358905,24.468085106382979,0.26143024618991795,47.544642857142854,17.044632156690191,74.250440917107582,0.23604910714285715
2018,99,Long Beach St.,1295,2380.7625,73.537065637065638,101.22807293881688,102.61418348113263,-1.3861105423157498,48.6444212721585,19.195530843584777,29.474548440065679,0.28362877997914493,50.273088381330687,19.363544242653351,68.0713128038898,0.20754716981132076
2018,101,CSUN,1295,2320.9125000000004,71.688416988417,105.51884226570367,109.35354090255447,-3.8346986368508071,51.958290946083416,17.019168107371559,28.643639427127209,0.20651068158697863,51.614505712866368,16.976081605833908,67.476948868398992,0.22851465474416294
2018,102,Sacramento St.,1170,2034.25,69.547008547008545,100.87255745360697,99.102863463192818,1.7696939904141575,48.996458087367181,18.38515423374708,28.779069767441861,0.23140495867768596,50.927109974424553,21.924542214575396,73.375262054507346,0.270460358056266
2018,104,UC Santa Barbara,1210,1996.2500000000007,65.99173553719011,111.25860989355036,99.286161552911679,11.972448340638692,51.285046728971963,16.781465247338755,35.3170731707317,0.27161214953271029,48.155859607376563,16.831559173450213,74.236641221374043,0.21594289113622844
2018,107,California,1205,2068.3375,68.658506224066386,100.08037856491021,112.69920890570324,-12.618830340793027,48.726303317535546,16.583367076214593,23.818707810993249,0.25177725118483413,57.039711191335741,19.967727704013488,68.722943722943725,0.26173285198555957
2018,108,UC Davis,1215,2034.3250000000005,66.973662551440341,96.690548462020558,100.91799491231733,-4.2274464502967808,49.875776397515523,19.564228921140913,21.73469387755102,0.22422360248447204,52.050473186119874,21.432170375923214,71.953781512605048,0.25425867507886435
2018,109,UC Irvine,1300,2162.65,66.543076923076924,107.32203546574803,94.37495665040575,12.947078815342289,51.297669491525419,17.755993803897997,34.165923282783226,0.20338983050847459,43.56948228882834,16.831202459944976,73.777064955894147,0.24087193460490464
2018,110,UCLA,1255,2311.6499999999992,73.678087649402372,105.076460536846,104.34105509051979,0.73540544632621752,52.163588390501317,19.034023316678571,31.088082901554404,0.23852242744063323,49.802761341222876,15.227218653342856,73.28,0.1932938856015779
2018,111,UC Riverside,1285,2067.3875000000003,64.35447470817121,102.01280601725607,107.18842016796559,-5.1756141507095306,52.625504904789381,20.0252734429322,27.317554240631164,0.16445470282746683,53.411764705882348,16.736098094817734,74.672048435923315,0.23529411764705882
2018,115,Campbell,1285,2177.5125,67.782490272373536,111.41153035860873,103.05336938364304,8.3581609749657026,53.90667390124797,14.925287455295896,24.099722991689752,0.23819858925664678,51.811385853939043,19.930999247995135,72.753346080305931,0.25416906267970096
2018,116,Canisius,1295,2217.6,68.4972972972973,101.46103896103898,107.14285714285714,-5.6818181818181825,50.4907306434024,18.578643578643579,26.995515695067262,0.21701199563794984,53.56341189674523,20.607864357864358,68.099331423113668,0.2620650953984287
2018,127,Central Conn. St.,1260,2211.25,70.1984126984127,99.717354437535334,107.04352741661955,-7.3261729790842276,46.924766611751785,19.310344827586206,30.387736699729484,0.27237781438769909,52.146395156851952,18.451102317693614,69.963702359346641,0.259768849752339
2018,128,UCF,1205,2019.0625,67.022821576763491,108.0204302739514,94.7964711344993,13.223959139452097,53.064415259537213,17.483361708713822,29.868819374369327,0.30268918073796125,45.265259555048488,18.275808698343909,70.757180156657967,0.18653736451796921
2018,129,Central Mich.,1305,2393.0125000000003,73.349042145593884,110.32119556416858,101.29491592710025,9.0262796370683382,52.137826961770628,16.506391002972194,32.352941176470587,0.28521126760563381,49.926217412690605,19.849457535219724,68.320926385442519,0.19380226266601083
2018,136,Chicago St.,1240,2230.3624999999997,71.94717741935483,86.129496886716865,117.64903687180896,-31.519539985092116,45.161290322580641,22.28337321847906,22.865013774104685,0.22346041055718474,56.860706860706856,16.947917659124919,66.7590027700831,0.22661122661122662
2018,140,Cincinnati,1250,2033.6999999999998,65.0784,109.20981462359248,94.458376358361619,14.751438265230862,48.847019122609673,16.324925013522154,36.93181818181818,0.27221597300337458,48.3262325015216,21.487928406352953,71.078431372549019,0.20267802799756543
2018,141,The Citadel,1210,2316.4749999999995,76.5776859504132,110.21055698852787,111.5487972026463,-1.3382402141184346,53.9035305818001,16.663249117732764,27.172995780590721,0.1914470412729985,54.951752158456067,17.656137018530313,68.898678414096921,0.21330624682579991
2018,147,Clemson,1240,2094.1125,67.552016129032268,102.71654459824866,94.694052969933551,8.0224916283150964,51.482799525504156,19.865217365351668,27.281845536609829,0.24614472123368922,47.419928825622776,19.960723218069706,75.735294117647058,0.22775800711743771
2018,148,Cleveland St.,1250,2225.5625,71.218,103.34466005785055,109.50040720042686,-6.1557471425763151,51.826608505997818,18.512173888623661,27.192982456140353,0.21755725190839695,51.084150748580285,17.119267600887415,67.353951890034367,0.23644811564274651
2018,149,Coastal Caro.,1210,2140.4624999999996,70.7590909090909,108.10747677195936,102.08074189573517,6.0267348762241815,52.659263588544711,20.042397379071115,32.574257425742573,0.29924021040327292,50.088862559241711,18.967863253852851,72.014925373134332,0.29265402843601895
2018,153,Colgate,1335,2256.5999999999995,67.6134831460674,110.07710715235312,101.96756181866526,8.1095453336878514,55.458399576046638,19.010901356022337,29.942965779467677,0.2072072072072072,50.026123301985372,17.814411060888066,73.293515358361773,0.20167189132706373
2018,156,Colorado St.,1245,2149.4375,69.0582329317269,108.67959640603647,108.86569160536186,-0.18609519932540491,54.804974561899378,16.469425140298334,24.582104228121928,0.22442057659694742,52.774784482758619,15.818091942659418,73.278985507246375,0.20528017241379309
2018,157,Colorado,1205,2106.8999999999996,69.93858921161825,106.74450614647112,97.44173904789028,9.3027670985808548,51.806526806526811,18.747923489486929,30.364372469635626,0.27447552447552448,48.934331797235025,17.798661540652148,75.6931608133087,0.20391705069124424
2018,158,Columbia,1160,2011.4624999999999,69.360775862068962,102.36333016399759,102.01532467048231,0.34800549351529048,52.122093023255815,18.195715803799477,25.653923541247487,0.15465116279069768,51.134215500945182,19.687167918865008,73.886639676113361,0.27032136105860116
2018,164,UConn,1245,2172.8624999999997,69.810843373493967,106.35739721220281,101.11086182397644,5.246535388226361,51.264120494889731,18.54696281978266,32.763276327632759,0.21785906401291016,49.446386946386944,20.479896910181846,70.037807183364848,0.29137529137529139
2018,165,Coppin St.,1245,2235.25,71.815261044176708,87.596465719718154,105.31260485404317,-17.716139134325022,44.875506658946151,23.08466614472654,25.555555555555554,0.23624782860451651,50.88,17.045073258024829,71.626297577854672,0.23786666666666667
2018,167,Cornell,1215,2100.9375,69.166666666666671,98.051465119738211,100.57414844563439,-2.5226833258961774,50.728597449908932,18.705934850513163,19.625246548323471,0.23618700667880996,49.1953385127636,17.991967871485944,71.875,0.18867924528301888
2018,169,Creighton,1260,2212.1374999999994,70.226587301587273,111.15945550400916,103.92663204705859,7.2328234569505749,57.790055248618785,18.579315255041791,25.389105058365757,0.20276243093922652,53.167667941015836,19.302597600736849,73.235563703024752,0.19224467504096121
2018,172,Dartmouth,1210,2060.1125,68.102892561983481,104.84864297459482,102.71283728437159,2.1358056902232279,52.742857142857147,17.668937982755793,25.04911591355599,0.17942857142857144,51.581368602645192,16.503953060815853,76.043737574552679,0.18516388729154687
2018,173,Davidson,1245,2055.3124999999995,66.034136546184726,107.72084537022961,97.9413106279459,9.7795347422837189,54.057209573847054,16.834422989204807,23.192771084337348,0.21132516053706946,47.63824884792627,16.834422989204807,75.69258266309204,0.20679723502304148
2018,175,Dayton,1255,2075.175,66.141035856573708,109.77387449251268,98.353150939077409,11.42072355343525,56.205463182897866,18.649029599913259,27.331189710610932,0.22862232779097388,47.778387273724633,17.058802269688098,72.719298245614041,0.16401535929786068
2018,176,DePaul,1165,2063.0125,70.833047210300421,108.19129791991082,105.23445689252975,2.956841027381075,52.636203866432339,19.437594294751005,32.801595214356929,0.25483304042179261,52.578541790160052,17.983410182924246,75.0,0.23532898636633076
2018,178,Delaware St.,1200,2182.125,72.7375,87.025262072521045,105.218536976571,-18.193274904049954,41.464699683877768,19.522254682935213,28.153846153846153,0.17123287671232876,51.446398184912077,19.705562238643523,69.109461966604826,0.27339761769710719
2018,180,Delaware,1360,2196.9875,64.617279411764713,107.05568420393834,108.33015663493761,-1.2744724309992659,53.705752212389378,17.250894691025778,24.037558685446008,0.22676991150442477,51.34228187919463,15.020567936777063,71.663778162911612,0.20185854414042334
2018,183,Denver,1205,2079.3375,69.023651452282152,100.32041455511671,111.52590668902955,-11.205492133912845,50.4062681369704,19.621634294577,26.777020447906523,0.20255368543238536,56.121281464530895,15.966623984802853,76.907630522088354,0.204233409610984
2018,184,Detroit Mercy,1240,2177.8875,70.254435483870964,104.64268700747859,113.13715699272807,-8.4944699852494683,49.679829242262542,16.346115214858436,29.331046312178387,0.22251867662753469,54.386437029063508,19.835735316906867,63.627819548872175,0.23842841765339073
2018,189,Drake,1340,2324.7000000000003,69.394029850746278,107.11059491547294,99.238611433733368,7.8719834817395782,54.416488222698064,18.755108186002492,25.398313027179007,0.24464668094218414,48.252279635258361,16.905407149309585,74.25986842105263,0.20364741641337386
2018,191,Drexel,1280,2234.4999999999995,69.828124999999986,108.52539718057734,110.76303423584697,-2.2376370552696359,52.236842105263158,16.827030655627663,29.433611884865368,0.23157894736842105,54.63593504452593,14.902662788095775,74.08424908424908,0.20377160817181769
2018,193,Duke,1245,2303.7875,74.017269076305212,113.20488543322682,90.676765977764887,22.52811945546193,53.351675837918954,17.492932833431905,36.379310344827587,0.23761880940470234,44.578920827029755,20.184153269344502,70.447284345047919,0.16187594553706505
2018,194,Duquesne,1255,2203.725,70.238247011952183,102.78051934792228,100.82927770025751,1.9512416476647496,49.781181619256017,20.01157131674778,31.885317115551693,0.24343544857768051,49.701573521432444,22.008190677148921,64.3362831858407,0.21161150298426479
2018,196,East Carolina,1215,2125.6874999999995,69.981481481481467,95.545558789803323,104.71906148010939,-9.17350269030608,46.235632183908052,19.005615830172594,28.455284552845526,0.24252873563218391,51.331360946745562,19.711269883273065,69.320388349514559,0.29053254437869824
2018,198,ETSU,1335,2338.0875,70.055056179775278,111.75800734574733,97.045127695178209,14.712879650569107,55.047476261869065,20.101899522579885,37.840210711150128,0.2048975512243878,50.698549167114457,20.743449507343072,76.903114186851212,0.20526598602901666
2018,201,Eastern Ill.,1310,2259.8,69.001526717557255,101.73466678467121,108.72643596778475,-6.99176918311355,50.313807531380746,18.895477475882817,29.367088607594937,0.1961297071129707,53.059071729957807,18.718470661120453,69.5993031358885,0.23470464135021096
2018,202,Eastern Ky.,1265,2520.3750000000005,79.695652173913061,101.65153994941227,102.24668948073202,-0.59514953131974391,48.847058823529409,17.735456033328369,28.211009174311926,0.22870588235294118,52.459865354738476,22.496652283886323,69.572798605056676,0.28534438114966337
2018,204,Eastern Mich.,1295,2150.3374999999996,66.419691119691109,102.44903416324182,102.9140774413319,-0.46504327809006735,50.0,20.601417219389983,35.975066785396258,0.20844761382336807,50.1910480349345,20.740930202817005,66.022827041264264,0.20414847161572053
2018,207,Eastern Wash.,1260,2186.7375,69.4202380952381,102.02413412675276,105.81974288180452,-3.7956087550517603,50.080299785867233,16.737262702999331,24.511545293072821,0.19271948608137046,52.677564825253661,16.920183606857243,75.630252100840337,0.25084554678692222
2018,219,Evansville,1295,2282.5874999999996,70.5046332046332,97.871384996194038,101.50760923732389,-3.6362242411298586,49.549041713641486,18.049691413801224,19.068541300527244,0.26832018038331457,49.812433011789928,17.2173027320968,74.722459436379168,0.24544480171489819
2018,220,Fairfield,1240,2109.6,68.0516129032258,98.2176715965112,102.72089495638986,-4.5032233598786506,50.74074074074074,20.667425104285172,26.107445805843543,0.16581196581196581,52.553846153846152,21.425862722791049,71.090534979423865,0.28246153846153849
2018,222,Fairleigh Dickinson,1300,2228.8999999999996,68.581538461538457,107.85589304141058,102.11314998429721,5.7427430571133753,54.252937884722996,19.516353358158735,29.640427599611275,0.26021264689423618,50.621621621621628,21.355825743640363,67.7737881508079,0.21783783783783783
2018,228,Florida A&M,1205,2017.6374999999998,66.975518672199158,91.64183358011536,98.2832644615299,-6.641430881414526,49.021464646464644,23.790200172231138,27.164179104477608,0.18686868686868688,48.329129886506934,22.055498076339287,67.9245283018868,0.28373266078184112
2018,229,Fla. Atlantic,1255,2215.0499999999997,70.599203187250993,99.320557098033916,95.618609060743566,3.701948037290355,48.604401502952228,20.767025575043455,30.31869078380706,0.20880300590445519,47.638660076880832,19.051488679713778,74.850809889173064,0.21032399780340472
2018,231,FIU,1240,2514.4500000000007,81.111290322580658,102.84555270536298,98.788999582413624,4.0565531229493512,50.752792617775619,17.379546222832026,26.266562743569761,0.24089363768819816,51.663254861821905,24.379088866352475,67.320819112627987,0.23797338792221084
2018,234,Florida St.,1255,2190.3125000000005,69.810756972111562,107.29062633756597,95.2832073048937,12.007419032672276,50.9075907590759,19.038379226708514,33.116883116883116,0.27447744774477445,47.157772621809748,20.818947068055351,72.66968325791855,0.26740139211136893
2018,235,Florida,1255,2043.8249999999998,65.1418326693227,103.58029674751998,96.681467346764038,6.8988294007559361,49.57337883959044,17.614032512568347,30.690298507462689,0.21274175199089876,48.139109212934713,23.142881606791192,67.919075144508668,0.24283099450884685
2018,236,Fordham,1255,2084.8125,66.448207171314749,98.7139131216836,100.20085739125221,-1.4869442695686064,47.735951991271143,16.116557244356507,25.493562231759658,0.16803055100927441,49.84903381642512,19.857900890367837,72.417153996101362,0.26449275362318841
2018,244,Furman,1300,2219.0375,68.278076923076924,112.3009412864812,94.906012178703619,17.394929107777585,56.263157894736835,18.07089785548915,29.850746268656714,0.18631578947368421,47.803070407623082,20.774772846335406,70.912220309810664,0.15881418740074113
2018,248,George Mason,1250,2142.7875,68.5692,102.48333070824802,100.98994884000396,1.4933818682440514,50.545037292025242,18.993950636729029,28.530259365994237,0.24899598393574296,50.449438202247187,18.667273353050643,72.55083179297597,0.20674157303370785
2018,249,George Washington,1255,2121.775,67.626294820717135,92.941051713777384,105.14781256259499,-12.206760848817618,46.303841676367867,18.616488553216058,22.886029411764707,0.22176949941792781,51.713653952459929,16.966926276348811,71.598173515981728,0.19900497512437812
2018,251,Georgetown,1275,2342.5875000000005,73.492941176470609,106.71959958806232,103.81682647926702,2.9027731087952953,51.364113326337879,17.971580570629694,29.442508710801395,0.28436516264428124,50.175262894341508,16.136003457715024,74.172185430463571,0.214321482223335
2018,253,Ga. Southern,1250,2362.2625000000003,75.592400000000012,109.51365481185937,99.692561686095416,9.821093125763964,55.38906414300736,18.033558929204521,28.110161443494775,0.25236593059936907,50.807712350182385,20.742825998380788,71.801566579634468,0.21104742053152684
2018,254,Georgia St.,1240,2211.975,71.3540322580645,108.99761525333696,103.84384995309621,5.1537653002407353,55.567867036011073,16.229839849003717,23.751178133836003,0.22437673130193905,50.751879699248128,21.20277127906057,65.879265091863516,0.21858216970998925
2018,255,Georgia Tech,1245,2126.7375,68.3289156626506,94.981162461281656,96.485814539876216,-1.5046520785945607,48.881499395405079,21.300230987604252,25.273631840796018,0.24365175332527206,45.391061452513966,18.996232492256329,68.430182133564614,0.23854748603351955
2018,257,Georgia,1240,2181.9875,70.3866935483871,101.42129595151208,105.0876780916481,-3.6663821401359993,50.292056074766357,22.594079938588095,33.175355450236964,0.28679906542056077,48.641025641025642,15.490464542074598,68.708609271523187,0.20307692307692307
2018,260,Gonzaga,1280,2301.9500000000003,71.935937500000009,125.32852581506981,90.662264601750678,34.666261213319139,60.107747562852744,14.335671930319943,31.124497991967871,0.27809132888660854,44.08194233687405,18.94046352005908,72.826086956521735,0.17400101163378856
2018,261,Grambling,1250,2229.0374999999995,71.329199999999986,99.7291431839976,95.512076400688656,4.21706678330894,51.210153482880763,21.982582168312561,27.570093457943923,0.28807556080283353,44.3237370994025,18.438451573829518,70.2852614896989,0.26996197718631176
2018,270,Hampton,1270,2309.2999999999997,72.733858267716528,109.60031178279132,103.06153379812066,6.5387779846706806,50.0,14.463257264106009,28.006728343145497,0.27634896621280886,49.607945635128068,17.148053522712512,72.41379310344827,0.25196027182435965
2018,272,Hartford,1295,2200.8500000000004,67.979922779922788,108.68528068700726,105.27750641797486,3.4077742690324189,54.356270810210873,17.674989208714813,25.943396226415093,0.24028856825749167,52.11726384364821,19.765090760388031,69.338303821062439,0.21552660152008687
2018,275,Harvard,1105,1892.1624999999997,68.4945701357466,101.62974903054047,98.987269856579459,2.6424791739610107,53.693754197447952,22.989568813460792,28.184892897406989,0.21759570181329752,49.77064220183486,18.233106300330974,76.84210526315789,0.23197903014416776
2018,277,Hawaii,1210,2042.2249999999995,67.511570247933875,106.50148734835783,101.01727282743089,5.4842145209269315,52.880047505938244,17.285068981135776,26.733668341708544,0.23396674584323041,50.806451612903224,17.72576479085312,75.276381909547737,0.21624850657108721
2018,283,Hofstra,1360,2316.2999999999997,68.126470588235279,119.45775590381214,103.05228165608946,16.405474247722662,56.732263076126358,14.117342313171871,27.9296875,0.29829104091144487,51.435045317220542,18.564089280317749,70.99303135888502,0.17321248741188319
2018,285,Holy Cross,1335,2168.65,64.978277153558054,102.18338597745141,105.87231687916446,-3.6889309017130474,52.69901853871319,16.139072694994582,20.599250936329589,0.15430752453653218,53.795013850415508,22.08747377400687,67.052023121387279,0.1961218836565097
2018,287,Houston Baptist,1185,2220.2375000000006,74.944725738396642,107.46598055388215,108.23166440527191,-0.76568385138977235,50.92441544317564,19.592498550267702,35.922330097087382,0.27895595432300163,56.1675272518646,20.763544440628532,71.849593495934954,0.25530694205393
2018,288,Houston,1240,2098.725,67.700806451612891,112.87805691550822,91.007635588273843,21.870421327234393,52.931596091205215,17.105623652455659,34.514078110808356,0.2274701411509229,43.208430913348941,18.439767001393705,74.746621621621628,0.25409836065573771
2018,290,Howard,1210,2257.1375000000003,74.616115702479348,105.53189604089248,104.06986725443177,1.4620287864607273,48.831168831168831,16.658267385128287,30.821337849280273,0.26077922077922078,50.326975476839245,19.981060081629938,67.628494138863843,0.27356948228882833
2018,294,Idaho St.,1160,1992.4875000000004,68.706465517241384,106.29928669565052,114.17888443465768,-7.8795977390071439,52.462908011869438,17.465605179455327,27.162977867203221,0.20771513353115728,54.904789382573568,14.805613586032532,71.518324607329845,0.21465666474321984
2018,295,Idaho,1245,2117.6125,68.035742971887558,99.309954016610675,112.62683800742582,-13.316883990815127,51.2280701754386,20.069771971973154,24.368932038834952,0.20526315789473684,51.988335100742312,13.930782898193128,69.121561668145517,0.22481442205726404
